AC_NUM, ACID, TRACK_CNT, ST_TIME, END_TIME, ORIG_ST_TIME, ORIG_END_TIME, MAX_X, MIN_X, MAX_Y, MIN_Y, MAX_Z, MIN_Z, AC_EQUIP, AC_TYPE, DEST_FIX, FLIGHT_TYPE, ORIGIN_FIX, GAP_VALUE, MAX_X_SMO, MIN_X_SMO, MAX_Y_SMO, MIN_Y_SMO, MAX_Z_SMO, MIN_Z_SMO, TOD_TIME, TOC_TIME, TOC_ALT, END_CENTER, START_CENTER, END_CENTER_TIME, START_CENTER_TIME, LOW_Z, HIGH_Z, LOW_TIME, HIGH_TIME, BETWEEN_TIME, AVG_CLIMB, LOW_GROUND_SPEED_SMO, HIGH_GROUND_SPEED_SMO
1838,BZY1636_242,133,47940,49260,47933,49265,250.9,238.945,641.477,529.608,30000,4369, L,E145, CYYZ, UNK, IAD,0,250.857,239.18,640.333,529.926,30000,4735,-1,48920,30000, n/a, ZDC,48340,48140,4369,17766,47940,48380,440,0.2681818181818182,205,323
1839,BZY1636_383,236,40630,42980,40628,42987,307.001,241.4,533.967,407.05,12000,300, L,E145, IAD, INR, ORF,0,306.537,241.578,533.689,407.254,12000,307,41510,40890,12000, n/a, n/a,0,0,3700,12000,40630,40880,250,0.304,185,261
1840,BZY1638_832,223,5900,8120,5898,8125,401.97,267.2,635,511.334,18000,738, L,E145, DCA, ARR, EWR,0,401.673,267.233,634.811,511.607,18000,840,7020,6540,18000, n/a, ZDC,0,5900,3166,18000,5900,6520,620,0.267741935483871,212,378
1841,BZY1640_672,396,1270,5220,1268,5226,398.85,128.826,628.6,363.458,31000,1400, L,E145, EWR, OVR, GSO,0,398.662,129.488,628.235,363.647,31000,1406,3280,2440,31000, n/a, ZDC,4090,1320,5200,17900,1270,1840,570,0.3280701754385965,221,408
1842,BZY1641_852,240,72110,74500,72107,74509,397.444,247.4,628.1,527.15,19000,400, L,E145, IAD, ARR, EWR,0,396.914,247.436,628.02,527.475,19000,405,73130,72860,19000, n/a, ZDC,0,72110,3338,17800,72110,72730,620,0.2064516129032258,216,344
1843,BZY1643_928,453,2800,7320,2799,7328,403.892,16.768,637,393.901,36000,2816, L,E145, TYS, OVR, EWR,0,403.45,17.565,636.805,394.176,36000,2914,6750,4110,36000, n/a, ZNY,6240,4120,2816,7900,2800,2950,150,0.3333333333333333,194,244
1845,BZY1657_13V,243,55540,57960,55539,57966,247.6,60.149,657.501,526.977,27000,300, L,E145, IAD, ARR, CLE,0,247.6,60.658,656.563,527.373,27000,306,56640,56320,27000, n/a, ZOB,56900,56510,11616,27000,55540,56300,760,0.12763157894736843,367,464
1846,BZY1665_472,246,47880,50330,47871,50335,249.624,16.062,442.149,394.67,35000,3525, L,E45X, IAH, DEP, RIC,0,249.282,17.218,442.038,395.369,35000,3734,-1,49200,30000, n/a, ZDC,49360,47950,3525,14000,47880,48250,370,0.31891891891891894,192,310
1848,BZY1669_154,488,74960,79830,74957,79837,400.5,126.285,626.638,197.838,36000,2738, L,E145, JAX, OVR, EWR,0,400.317,126.857,626.089,198.475,36000,3208,-1,76850,36000, n/a, ZNY,78790,75510,2738,6000,74960,75090,130,0.43846153846153846,221,278
1849,BZY1675_016,305,79330,82370,79326,82377,302.52,52.442,560.033,401.39,32000,3623, L,E45X, ORD, DEP, ORF,0,302.069,53.157,559.591,401.564,32000,3941,-1,80460,32000, n/a, ZDC,81630,79530,3623,7000,79330,79430,100,0.47,173,220
1851,BZY1678_867,256,79900,82450,79900,82452,265.855,71.6,668,523.545,27000,1000, L,E145, DCA, ARR, CLE,0,265.557,72.575,667.492,523.704,27000,1065,81050,80590,27000, n/a, ZOB,81410,80640,12700,27000,79900,80580,680,0.13970588235294118,365,460
1852,BZY1688_575,334,81100,84430,81095,84432,399.293,253.711,646.8,438.739,17100,1608, L,E145, EWR, DEP, RIC,0,398.786,254.315,646.756,438.87,17100,2041,82910,81710,17000, n/a, ZDC,83230,81250,1608,17000,81100,81680,580,0.30689655172413793,170,348
1853,BZY1689_08Y,479,63550,68330,63542,68335,403.1,76.366,646.654,305.7,33066,2200, L,E145, EWR, OVR, CLT,0,402.878,76.823,646.225,305.959,33027,2205,66380,64860,33000, n/a, ZTL,67200,63750,4933,17776,63550,64030,480,0.22291666666666668,268,375
1854,BZY1692_13P,363,68300,71920,68297,71920,403.583,271.8,645.975,399.2,23000,2700, L,E145, EWR, DEP, ORF,0,403.527,271.998,645.607,399.401,23000,2817,70060,69440,23000, n/a, ZDC,70720,68480,4515,21000,68300,68960,660,0.22727272727272727,205,355
1855,BZY1698_072,397,76790,80750,76787,80758,398.299,41.5,629.961,515.033,36000,3275, L,E45X, CVG, OVR, EWR,0,397.748,42.172,629.732,515.112,36000,3829,80280,77800,36000, n/a, ZNY,79800,78140,3275,11000,76790,76950,160,0.01875,239,242
1857,BZY1802_805,254,40070,42600,40068,42604,243.801,17.133,526.134,387.667,36000,2366, L,E45X, IAH, DEP, IAD,0,243.362,18.058,525.801,388.206,36000,2679,-1,41380,34000, n/a, ZDC,41650,40320,2366,17875,40070,40570,500,0.288,186,330
1858,BZY1813_152,223,42670,44890,42666,44895,398.068,268.183,627.467,515.3,22000,583, L,E145, DCA, ARR, EWR,0,397.57,268.29,627.396,515.613,22000,735,43700,43340,22000, n/a, ZDC,0,42670,3433,22000,42670,43320,650,0.2276923076923077,187,335
1859,BZY1828_311,262,75140,77750,75132,77758,266.401,73.266,663.134,522.999,27000,866, L,E45X, DCA, ARR, CLE,0,266.208,73.484,662.352,523.211,27000,929,76560,75890,27000, n/a, ZOB,76710,76080,14400,25000,75140,75670,530,0.10754716981132076,412,469
1860,BZY1828_477,22,86180,86390,86174,86398,263.079,250.169,524.63,514.654,13866,8184, L,E145, CLE, DEP, DCA,0,262.583,250.67,524.215,514.894,13749,8566,-1,86390,13866, n/a, ZDC,86390,86320,8184,13866,86180,86390,210,0.45714285714285713,215,311
1861,BZY1831_99F,232,65350,67660,65347,67662,265.851,71.423,667.351,523.566,27000,816, L,E45X, DCA, ARR, CLE,0,265.553,72.347,666.931,523.751,27000,895,66550,65740,27000, n/a, ZOB,66670,66330,15200,27000,65350,65720,370,0.11081081081081082,381,422
1862,BZY1834_966,403,600,4620,595,4629,400.819,38.331,634.477,498.377,32000,3053, L,E145, MEM, OVR, EWR,0,400.421,39.002,634.397,498.557,32000,3366,-1,1820,32000, n/a, ZNY,3690,1940,3053,32000,600,1810,1210,0.10826446280991736,198,329
1863,BZY1838_849,406,41130,45180,41129,45182,399.168,174.558,627.651,337.117,26000,700, L,E45X, RDU, ARR, EWR,0,398.678,174.767,626.985,337.406,26000,700,-1,41900,26000, n/a, ZNY,44150,41480,2750,5900,41130,41210,80,0.5625,199,244
1865,BZY1843_64T,516,48750,53900,48742,53908,403.855,72.955,645.139,312.118,35000,2100, L,E145, EWR, OVR, CLT,0,403.672,73.365,644.958,312.228,34955,2112,-1,50330,35000, n/a, ZTL,52780,49220,2761,17950,48750,49330,580,0.3413793103448276,187,385
1866,BZY1845_501,170,80250,81940,80248,81941,244.737,158.267,632.942,528.178,26000,2350, L,E145, CLE, DEP, IAD,0,244.421,158.909,632.407,528.671,26000,2646,-1,81140,26000, n/a, ZDC,80800,80260,2350,26000,80250,81120,870,0.15977011494252874,185,324
1868,BZY1855_473,241,48760,51160,48754,51169,403.592,267.246,645.1,515.635,17076,1484, L,E145, EWR, DEP, DCA,0,403.423,267.283,644.952,516.049,17029,1663,49870,49250,17000, n/a, ZDC,50070,48920,1484,17000,48760,49220,460,0.44782608695652176,152,358
1869,BZY1872_761,185,81400,83240,81394,83249,266.955,154.723,630.577,513.25,26000,4400, L,E45X, CLE, DEP, DCA,0,266.395,155.301,630.129,513.566,26000,4918,-1,82110,26000, n/a, ZDC,82170,81700,4400,17000,81400,81720,320,0.2125,211,279
1870,BZY1877_450,184,56480,58310,56472,58314,261.31,164.833,622.367,516.5,26000,6669, L,E45X, CLE, DEP, DCA,0,260.826,165.361,621.911,516.696,26000,7002,-1,57190,26000, n/a, ZDC,57100,56830,6669,17000,56480,56780,300,0.18,215,269
1871,BZY1878_999,291,62290,65330,62285,65335,248.159,81.492,523.815,244.777,36000,1983, L,E145, SAV, DEP, IAD,0,248.094,81.792,523.288,245.785,36000,2216,65190,63860,36000, n/a, ZDC,64120,62630,1983,17953,62290,62860,570,0.2596491228070175,197,345
1872,BZY1882_411,406,74610,78660,74609,78667,393.15,123.008,652.042,353.108,29000,4807, L,E45X, EWR, OVR, GSO,0,392.751,123.304,651.938,353.455,29000,4973,76700,75570,29000, n/a, ZDC,77470,74630,4807,27000,74610,75370,760,0.2644736842105263,208,409
1874,BZY1903_044,432,56780,61090,56771,61090,404.3,123.87,647.877,352.953,31000,3016, L,E45X, EWR, OVR, GSO,0,404.225,124.337,647.694,353.056,31000,3080,58630,58160,31000, n/a, ZDC,59880,56820,7650,12000,56780,56950,170,0.5823529411764706,239,338
1876,BZY1913_55P,258,71960,74530,71957,74534,247.1,12.8,594.931,526.885,27000,300, L,E145, IAD, ARR, CMH,0,247.037,13.762,594.735,527.295,27000,304,73100,72770,27000, n/a, ZOB,73360,72930,12061,27000,71960,72750,790,0.12531645569620253,372,471
1879,BZY1928_101,469,72730,77410,72730,77410,397.5,60.7,627.1,322.9,36000,3000, L,E145, GSP, OVR, EWR,0,396.933,61.45,626.892,323.317,36000,3508,-1,74440,36000, n/a, ZNY,76310,73750,3000,36000,72730,74410,1680,0.075,209,335
1880,BZY1933_678,227,79630,81890,79626,81892,398.833,261.917,626.898,523.045,20000,715, L,E145, DCA, ARR, EWR,0,398.431,262.17,626.537,523.279,20000,830,-1,80420,20000, n/a, ZDC,0,79630,3066,17000,79630,80070,440,0.27045454545454545,212,331
1881,BZY1937_034,312,44560,47670,44560,47672,403.767,252.6,644.058,441.9,27000,1700, L,E45X, EWR, DEP, RIC,0,403.535,252.967,643.868,442.342,27000,2092,46020,45310,27000, n/a, ZDC,46520,44600,1700,25000,44560,45160,600,0.30833333333333335,163,348
1882,BZY1938_141,230,12160,14450,12158,14458,401.385,267.3,634.1,512.5,22000,833, L,E145, DCA, ARR, EWR,0,401.132,267.3,633.923,512.746,22000,895,-1,12690,22000, n/a, ZDC,0,12160,3507,22000,12160,12670,510,0.3215686274509804,161,325
1883,BZY1941_647,218,84220,86390,84219,86398,397.946,261.815,627.885,527.4,19000,2533, L,E145, DCA, ARR, EWR,0,397.383,262.119,627.76,527.813,19000,2630,85410,84710,19000, n/a, ZDC,0,84220,3038,18900,84220,84670,450,0.21555555555555556,193,290
1884,BZY1942_658,417,45170,49330,45169,49339,404.177,180.923,645.408,348.246,29000,2200, L,E45X, EWR, DEP, RDU,0,403.941,181.155,645.243,348.765,29000,2209,47470,45980,29000, n/a, ZDC,48180,45310,3438,29000,45170,45960,790,0.2088607594936709,181,346
1885,BZY1946_745,168,49210,50880,49202,50882,245.25,155.45,631.283,527.805,26000,1984, L,E145, CLE, DEP, IAD,0,245.124,156.172,630.705,528.133,26000,2146,-1,50090,26000, n/a, ZDC,49680,49270,1984,26000,49210,50080,870,0.11609195402298851,193,294
1886,BZY1962_658,443,50080,54500,50074,54505,397.892,36.601,630,491.825,36000,2750, L,E145, MEM, OVR, EWR,0,397.521,37.383,629.839,492.019,36000,3012,-1,51560,36000, n/a, ZNY,53380,51520,2750,17800,50080,50610,530,0.20943396226415095,196,307
1889,BZY1982_084,274,82660,85390,82651,85390,401.7,243.617,647.9,527.706,17000,2307, L,E145, EWR, DEP, IAD,0,401.283,243.887,647.767,527.988,17000,2560,83940,83340,17000, n/a, ZDC,84190,82850,2307,12000,82660,82970,310,0.6419354838709678,157,356
1890,BZY1988_079,401,46290,50290,46290,50298,397.6,38.953,630.283,498.469,36000,3900, L,E45X, BNA, OVR, EWR,0,397.075,39.699,630.138,498.683,36000,4392,-1,47670,36000, n/a, ZNY,49330,47640,3900,16900,46290,46710,420,0.3404761904761905,166,309
1892,BZY3620_63C,125,64480,65720,64476,65720,248.8,238.617,641.3,529,27000,5400, L,E145, ROC, DEP, IAD,0,248.746,238.806,640.167,529.27,27000,5703,-1,65420,27000, n/a, ZDC,64930,64530,5400,17000,64480,64850,370,0.24864864864864866,204,296
1894,BZY3622_755,218,3310,5480,3309,5487,308.1,244.25,527.008,404.147,14000,400, L,E45X, IAD, INR, ORF,0,307.842,244.521,526.687,404.559,14000,404,4530,3650,14000, n/a, ZDC,4400,3400,1192,14000,3310,3640,330,0.45454545454545453,153,303
1897,BZY3691_971,135,45730,47070,45730,47074,279.267,243.9,642.167,534,31000,10200, L,E145, ALB, DEP, IAD,0,278.952,244.008,641.413,534.533,31000,10442,-1,46190,27000, n/a, ZDC,46040,45870,10200,27000,45730,46180,450,0.09555555555555556,233,276
1902,BZY4320_193,282,64600,67410,64600,67414,404.225,243.3,644.661,523.292,19000,1800, L,E45X, EWR, DEP, IAD,0,403.868,243.677,644.576,523.622,19000,2233,65980,65230,19000, n/a, ZDC,66200,64840,1800,10000,64600,64800,200,0.66,151,283
1903,BZY4322_814,297,40930,43890,40921,43890,396.1,247.2,630.3,524.6,19000,300, L,E145, IAD, ARR, EWR,0,395.671,247.375,630.222,525.075,19000,300,42790,41610,19000, n/a, ZDC,0,40930,5200,15900,40930,41210,280,0.09642857142857143,220,247
1904,BZY4344_308,141,63680,65210,63679,65210,249.461,237.9,639.3,527.516,22000,2625, L,E145, BUF, DEP, IAD,0,249.41,238.15,638.5,527.747,22000,2928,-1,64580,21000, n/a, ZDC,64230,63750,2625,13000,63680,63980,300,0.37333333333333335,161,273
1905,BZY4344_778,260,54560,57150,54555,57157,306.793,240.925,532.339,406.7,12000,500, L,E145, IAD, INR, ORF,0,306.368,241.159,532.109,406.774,12000,503,55690,54820,12000, n/a, n/a,0,0,3050,12000,54560,54800,240,0.17916666666666667,186,229
1906,BZY4360_019,248,1620,4090,1616,4093,248.984,129.128,527.675,363.665,22000,500, L,E145, IAD, ARR, GSO,0,248.69,129.673,527.295,363.823,22000,501,-1,2200,22000, n/a, ZDC,3010,1710,5800,17700,1620,1990,370,0.35135135135135137,208,338
1907,BZY4360_100,195,10640,12580,10633,12580,306.3,247.634,538.8,400.851,14100,300, L,E145, ORF, INR, IAD,0,305.958,247.883,538.452,400.976,14067,300,-1,11050,14000, n/a, ZDC,11680,10640,2433,10069,10640,10840,200,0.56,167,279
1908,BZY4360_88Y,132,64090,65400,64090,65409,277.775,241.4,641.5,528,27000,3400, L,E45X, SYR, DEP, IAD,0,277.532,241.706,640.889,528.308,27000,4042,-1,64750,27000, n/a, ZDC,64520,64240,3400,27000,64090,64730,640,0.2328125,191,340
1909,BZY4362_907,290,70220,73110,70215,73115,252.792,122.9,533.069,350.9,23000,300, L,E145, IAD, ARR, GSO,0,252.693,122.918,532.899,351.237,23000,305,-1,71220,23000, n/a, ZDC,71850,70430,3553,12000,70220,70520,300,0.47,188,329
1911,BZY4715_638,289,4010,6890,4006,6893,401.482,248.3,634.191,517.5,20000,400, L,E145, IAD, ARR, EWR,0,401.122,248.328,634.027,517.748,20000,401,5640,4740,20000, n/a, ZDC,0,4010,3346,16000,4010,4320,310,0.25806451612903225,166,246
2285,GGN3712_007,324,57850,61220,57841,61227,276.748,81.715,603.351,240.662,38000,4825, L,A319, MCO, OVR, MDT,0,276.318,82.149,603.156,242.147,38000,5284,-1,59100,38000, n/a, ZNY,60030,58130,4825,38000,57850,59090,1240,0.18548387096774194,216,446
2287,GGN3803_83N,381,61700,65640,61700,65646,347.2,69.777,580.3,245.447,38000,2500, L,A319, TPA, OVR, PHL,0,346.667,70.179,580.133,246.355,38000,2883,-1,63030,38000, n/a, ZNY,64450,62310,2500,11900,61700,61970,270,0.4111111111111111,167,278
2294,GGN3825_214,363,38840,42460,38834,42468,347.1,136.067,576.811,197.734,34000,4950, L,A319, MCO, OVR, PHL,0,346.992,136.707,576.203,198.432,34000,5369,-1,39930,34000, n/a, ZDC,41650,38890,4950,16900,38840,39150,310,0.3741935483870968,253,369
2295,GGN3829_133,381,80780,84580,80771,84581,346.2,213.742,575.25,146.217,36000,4815, L,A320, MIA, OVR, PHL,0,346.16,214.143,574.723,147.368,36000,5069,-1,82000,36000, n/a, ZDC,83850,80790,4815,36000,80780,81980,1200,0.12916666666666668,250,405
2296,GGN3832_981,355,53540,57210,53534,57219,331.151,72.95,579.2,252.425,38000,3930, L,A319, TPA, OVR, ILG,0,330.808,73.378,578.999,253.313,38000,4248,-1,55070,34000, n/a, ZNY,56020,54210,3930,10000,53540,53710,170,0.6235294117647059,165,271
2298,GGN3883_629,352,9250,12900,9244,12902,332.289,91.867,578.8,262.917,38100,2776, L,A319, MCO, OVR, ILG,0,331.91,92.207,578.532,263.963,38100,3325,-1,10440,38000, n/a, ZNY,11690,9660,2776,34300,9250,10140,890,0.24044943820224718,188,402
2301,GGN3896_363,412,54360,58470,54356,58476,407.033,216.669,636.1,143.546,36000,7900, L,A319, MIA, OVR, LGA,0,406.889,217.164,635.534,144.506,36000,8434,-1,55880,34000, n/a, ZNY,57800,54820,7900,12000,54360,54460,100,0.14,242,256
2303,GGN3899_546,481,4610,9410,4603,9418,407.587,148.3,638.467,184.1,38000,8269, L,A319, MIA, OVR, LGA,0,407.28,148.602,637.945,184.806,38000,8652,-1,5830,38000, n/a, ZNY,8280,4990,8269,31100,4610,5400,790,0.18860759493670887,264,413
2304,GGN3899_928,335,83050,86390,83049,86398,432.1,259.4,646.268,343.467,38076,2623, L,A319, MIA, OVR, LGA,0,431.771,260.138,645.951,344.477,38029,2946,-1,84540,38000, n/a, ZNY,86390,83630,2623,8000,83050,83180,130,0.5769230769230769,188,263
2305,GGN43_160,351,42470,46090,42468,46090,347.51,75.2,582.577,242.3,34000,2330, L,A320, MMUN, UNK, PHL,0,347.007,75.792,582.317,243.5,34000,2516,-1,43700,32000, n/a, ZNY,44950,43130,2330,17700,42470,42900,430,0.40232558139534885,164,337
2308,GGN532_040,394,46880,50930,46875,50932,367.899,87.483,602.878,248.967,36100,2791, L,A319, MCO, OVR, TTN,0,367.538,87.87,602.43,250.202,36066,3236,-1,48410,32000, n/a, ZNY,49730,47990,2791,7000,46880,47020,140,0.37142857142857144,185,237
2309,GGN535_21C,418,69400,73700,69393,73700,367.633,78.8,602.533,256.4,38100,3523, L,A319, MCO, OVR, TTN,0,367.314,79.05,602.116,257.575,38083,3989,-1,71100,38000, n/a, ZNY,72500,70290,3523,7000,69400,69500,100,0.63,181,244
2313,GGN549_496,392,41890,45800,41890,45804,367.7,135.867,602.6,197.333,32100,3300, L,A319, SGJ, OVR, TTN,0,367.308,136.619,602.092,198.213,32058,3650,-1,43260,32000, n/a, ZDC,45100,42280,3300,7000,41890,41980,90,0.8888888888888888,178,258
2315,GGN567_243,404,6000,10030,5997,10038,373.4,74.399,602.203,312.274,37000,1633, L,A319, TTN, OVR, CLT,0,373.322,74.993,601.952,312.467,37000,1640,8210,7300,37000, n/a, ZTL,8830,6290,3625,23000,6000,6520,520,0.4,222,430
2316,GGN56_317,258,42190,44880,42185,44883,245,68.675,524.969,243.075,34000,2625, L,A320, MMUN, UNK, IAD,0,244.942,69.202,524.42,244.266,34000,2800,-1,43630,34000, n/a, ZDC,43690,42240,2625,18000,42190,42630,440,0.33181818181818185,203,349
2318,GGN573_121,358,39980,43550,39971,43555,367.654,36.442,602.506,355.917,38100,2050, L,A319, ATL, OVR, TTN,0,367.351,38.105,602.184,357.298,38059,2421,-1,41490,38000, n/a, ZNY,42720,40640,2050,7000,39980,40100,120,0.39166666666666666,208,255
2319,GGN576_597,377,50290,54050,50285,54057,366.608,133.785,601.808,197.4,34000,2230, L,A319, FLL, OVR, TTN,0,366.259,134.509,601.413,198.283,34000,2681,-1,52200,34000, n/a, ZDC,53180,50730,2230,7000,50290,50400,110,0.24545454545454545,224,251
2330,GJD28_06N,228,50410,52680,50410,52687,230.35,177.3,338.9,311,5100,300, G,BE30, GSB, INR, RDU,0,230.241,177.333,338.508,311.165,5100,303,51060,50620,5000, n/a, n/a,0,0,1800,5000,50410,50600,190,0.13157894736842105,135,160
2006,BZY9487_864,228,3860,6130,3857,6134,251.772,20.334,442.3,377.6,36000,2738, L,CRJ7, BHM, DEP, RIC,0,251.303,21.258,442.232,377.994,36000,3214,-1,5050,36000, n/a, ZDC,5100,3900,2738,27000,3860,4420,560,0.3196428571428571,178,357
2009,BZY9616_429,249,47090,49700,47086,49700,450.5,253.531,658.4,442.931,31000,2730, L,CRJ7, BOS, DEP, RIC,0,449.583,253.788,657.558,443.188,31000,3124,-1,48180,31000, n/a, ZDC,48500,47240,2730,17000,47090,47450,360,0.5138888888888888,213,398
2010,BZY9635_503,396,61330,65280,61326,65285,409.434,124.092,644.8,360.354,28000,1300, L,CRJ9, GSO, OVR, LGA,0,408.949,124.389,644.631,360.625,28000,1305,64700,62160,28000, n/a, ZNY,64560,62390,7866,17000,61330,61620,290,0.39655172413793105,219,334
2011,BZY9636_354,181,39820,41620,39814,41620,262.268,106.7,296.558,241.7,26000,3900, L,CRJ2, ATL, DEP, EWN,0,261.791,107.667,296.361,242,26000,4166,-1,40530,26000, n/a, ZDC,40420,39850,3900,26000,39820,40520,700,0.19857142857142857,203,342
2013,BZY9650_348,199,78310,80290,78305,80298,258.833,88.101,291.624,235.646,28000,4353, L,CRJ2, ATL, DEP, EWN,0,258.334,88.89,291.454,235.851,28000,4738,-1,79230,28000, n/a, ZDC,79090,78310,4353,28000,78310,79210,900,0.12111111111111111,222,331
2015,BZY9654_331,450,72730,77220,72729,77223,422.267,72.739,644.477,302.031,33000,1946, L,CRJ7, LGA, OVR, CLT,0,422.106,73.177,644.276,302.198,33000,2067,74830,73910,33000, n/a, ZTL,76020,73060,3730,31000,72730,73680,950,0.16,295,447
2016,BZY9656_601,373,59590,63310,59584,63318,408.002,179.033,638.704,345.267,26000,700, L,CRJ7, RDU, ARR, LGA,0,407.628,179.284,637.987,345.479,26000,708,-1,60770,26000, n/a, ZNY,62400,60190,7850,12000,59590,59690,100,0.31,230,261
2017,BZY9659_476,448,63850,68320,63841,68322,407.475,77.983,639.375,314.267,36000,3250, L,CRJ7, CLT, OVR, LGA,0,407.103,78.38,639.213,314.604,36000,3452,-1,64950,36000, n/a, ZNY,67120,64940,8425,14900,63850,64010,160,0.525,217,301
2018,BZY9665_906,179,41040,42820,41031,42826,265.429,137.75,617.5,523.397,30000,2675, L,CRJ7, DTW, DEP, DCA,0,265.205,138.364,617.11,523.68,30000,3007,-1,42200,30000, n/a, ZDC,41730,41080,2675,17000,41040,41420,380,0.37894736842105264,176,320
2019,BZY9667_753,458,76520,81090,76513,81095,408.485,121.2,647.567,360.08,28000,1200, L,CRJ7, GSO, OVR, LGA,0,408.245,121.513,647.267,360.382,28000,1201,80440,77390,28000, n/a, ZNY,80240,77870,7869,15000,76520,76740,220,0.5318181818181819,233,350
2021,BZY9672_593,157,67790,69350,67787,69356,233.148,81.35,278.732,233.75,24000,2484, L,CRJ2, ATL, DEP, OAJ,0,232.486,82.198,278.271,233.995,24000,2947,-1,68960,24000, n/a, ZDC,68470,67800,2484,24000,67790,68960,1170,0.1700854700854701,193,392
2022,BZY9698_217,150,59890,61380,59882,61388,234.734,81.533,282.9,233.867,32000,2700, L,CRJ9, ATL, DEP, OAJ,0,234.378,82.378,282.728,234.102,31950,2865,-1,60490,23000, n/a, ZDC,60450,59900,2700,14900,59890,60170,280,0.2642857142857143,195,269
2024,BZY9699_722,165,41340,42980,41337,42986,243.09,143.05,606.8,529.554,28000,5084, L,CRJ2, DTW, DEP, IAD,0,242.804,143.566,606.424,530.132,28000,5689,-1,42000,28000, n/a, ZDC,41790,41380,5084,28000,41340,41980,640,0.1328125,214,299
2025,BZY9712_81T,443,63970,68390,63965,68397,411.611,36.942,650.535,356.125,36000,10230, L,CRJ9, ATL, OVR, HPN,0,411.219,37.641,650.091,356.668,36000,10520,-1,65380,36000, n/a, ZNY,67380,65360,10230,15000,63970,64160,190,0.5684210526315789,211,319
2026,BZY9713_23P,378,63600,67370,63591,67376,338.85,34.762,626.427,354.515,32000,3961, L,CRJ2, ATL, OVR, ABE,0,338.521,35.46,626.309,355.081,32000,4275,-1,65320,32000, n/a, ZNY,66410,64310,3961,17800,63600,64190,590,0.4152542372881356,155,400
2027,BZY9717_014,135,59970,61310,59969,61314,219.185,81.2,252.9,232.992,28000,2346, L,CRJ9, ATL, DEP, ILM,0,219.014,82.151,252.769,233.208,28000,2757,-1,60670,28000, n/a, ZDC,60200,59970,2346,28000,59970,60660,690,0.3333333333333333,162,392
2029,BZY9721_893,427,75660,79920,75655,79924,410.334,14.833,645.569,395.267,36000,4883, L,CRJ7, BHM, OVR, LGA,0,410.064,15.725,645.22,395.61,36000,5279,79200,77060,36000, n/a, ZNY,78870,76980,4883,36000,75660,77050,1390,0.12086330935251799,199,367
2030,BZY9723_912,349,77770,81250,77770,81257,406.8,40.9,641.2,516.008,36000,7700, L,CRJ7, CVG, OVR, LGA,0,406.133,41.811,641.083,516.099,36000,8400,80830,79220,36000, n/a, ZNY,80440,78920,7700,17000,77770,78020,250,0.32,234,314
2031,BZY9735_502,363,46420,50040,46414,50049,532.838,252.477,677.538,435.3,32000,400, L,CRJ7, RIC, ARR, BOS,0,532.128,252.647,676.909,435.439,32000,409,49340,46770,32000, n/a, ZBW,48740,47360,26438,32000,46420,46750,330,0.02727272727272727,432,441
2033,BZY9736_794,297,81310,84270,81307,84270,287.277,79,413.401,236.8,28000,5600, L,CRJ2, ATL, DEP, PHF,0,286.881,79.783,413.021,237.217,28000,5928,-1,82120,28000, n/a, ZDC,83080,81350,5600,28000,81310,82100,790,0.23037974683544304,187,369
